rowname	Symbol	Name	EntrezGene.ID	Ensembl.Gene.ID	MGI.ID	Gene.group.name
HGNC:17838	NIFK	nucleolar protein interacting with the FHA domain of MKI67	84365	ENSG00000155438	MGI:1915199	RNA binding motif containing
HGNC:27385	NIFK-AS1	NIFK antisense RNA 1	254128	ENSG00000236859		Antisense RNAs
HGNC:44949	NIFKP1	nucleolar protein interacting with the FHA domain of MKI67 pseudogene 1	401825	ENSG00000214434		
HGNC:44950	NIFKP2	nucleolar protein interacting with the FHA domain of MKI67 pseudogene 2	645398	ENSG00000251122		
HGNC:44951	NIFKP3	nucleolar protein interacting with the FHA domain of MKI67 pseudogene 3	100270648	ENSG00000256331		
HGNC:44952	NIFKP4	nucleolar protein interacting with the FHA domain of MKI67 pseudogene 4	100128707	ENSG00000261205		
HGNC:44953	NIFKP5	nucleolar protein interacting with the FHA domain of MKI67 pseudogene 5	100128397			
HGNC:44954	NIFKP6	nucleolar protein interacting with the FHA domain of MKI67 pseudogene 6	100132796	ENSG00000268144		
HGNC:44955	NIFKP7	nucleolar protein interacting with the FHA domain of MKI67 pseudogene 7	NA	ENSG00000251590		
HGNC:44956	NIFKP8	nucleolar protein interacting with the FHA domain of MKI67 pseudogene 8	642907	ENSG00000259449		
HGNC:44957	NIFKP9	nucleolar protein interacting with the FHA domain of MKI67 pseudogene 9	NA	ENSG00000237630		
HGNC:28646	NIM1K	NIM1 serine/threonine protein kinase	167359	ENSG00000177453	MGI:2442399	
HGNC:14906	NIN	ninein	51199	ENSG00000100503	MGI:105108	EF-hand domain containing
HGNC:7824	NINJ1	ninjurin 1	4814	ENSG00000131669	MGI:1196617	
HGNC:7825	NINJ2	ninjurin 2	4815	ENSG00000171840	MGI:1352751	
HGNC:40405	NINJ2-AS1	NINJ2 antisense RNA 1	100049716	ENSG00000177406		Antisense RNAs
HGNC:29163	NINL	ninein like	22981	ENSG00000101004	MGI:1925427	EF-hand domain containing
HGNC:24328	NIP7	nucleolar pre-rRNA processing protein NIP7	51388	ENSG00000132603	MGI:1913414	
HGNC:45180	NIP7P1	NIP7 pseudogene 1	389997	ENSG00000232805		
HGNC:45181	NIP7P2	NIP7 pseudogene 2	646392	ENSG00000213264		
HGNC:45182	NIP7P3	NIP7 pseudogene 3	100421245	ENSG00000218428		
HGNC:17043	NIPA1	NIPA magnesium transporter 1	123606	ENSG00000170113	MGI:2442058	Solute carriers
HGNC:17044	NIPA2	NIPA magnesium transporter 2	81614	ENSG00000140157	MGI:1913918	Solute carriers
HGNC:42041	NIPA2P1	NIPA2 pseudogene 1	100132321	ENSG00000225843		
HGNC:42042	NIPA2P2	NIPA2 pseudogene 2	100130204	ENSG00000241022		
HGNC:42043	NIPA2P3	NIPA2 pseudogene 3	100128057	ENSG00000271486		
HGNC:42044	NIPA2P4	NIPA2 pseudogene 4	100421776	ENSG00000254151		
HGNC:42045	NIPA2P5	NIPA2 pseudogene 5	100874488	ENSG00000236277		
HGNC:27194	NIPAL1	NIPA like domain containing 1	152519	ENSG00000163293	MGI:1917951	
HGNC:25854	NIPAL2	NIPA like domain containing 2	79815	ENSG00000104361	MGI:1924488	
HGNC:25233	NIPAL3	NIPA like domain containing 3	57185	ENSG00000001461	MGI:1921802	
HGNC:28018	NIPAL4	NIPA like domain containing 4	348938	ENSG00000172548	MGI:2444671	
HGNC:28862	NIPBL	NIPBL cohesin loading factor	25836	ENSG00000164190	MGI:1913976	Armadillo-like helical domain containing
HGNC:51293	NIPBL-DT	NIPBL divergent transcript	646719			Divergent transcripts
HGNC:7827	NIPSNAP1	nipsnap homolog 1	8508	ENSG00000184117	MGI:1278344	
HGNC:4179	NIPSNAP2	nipsnap homolog 2	2631	ENSG00000146729	MGI:1278343	
HGNC:23619	NIPSNAP3A	nipsnap homolog 3A	25934	ENSG00000136783	"MGI:1913786, MGI:1920648"	
HGNC:23641	NIPSNAP3B	nipsnap homolog 3B	55335	ENSG00000165028	"MGI:1913786, MGI:1920648"	
HGNC:18006	NISCH	nischarin	11188	ENSG00000010322	MGI:1928323	
HGNC:7828	NIT1	nitrilase 1	4817	ENSG00000158793	MGI:1350916	
HGNC:29878	NIT2	nitrilase family member 2	56954	ENSG00000114021	MGI:1261838	
HGNC:25743	NKAIN1	sodium/potassium transporting ATPase interacting 1	79570	ENSG00000084628	MGI:1914399	Na+/K+ transporting ATPase interacting
HGNC:38593	NKAIN1P1	NKAIN1 pseudogene 1	100462647	ENSG00000242943		
HGNC:54726	NKAIN1P2	NKAIN1 pseudogene 2	100462648	ENSG00000271627		
HGNC:16443	NKAIN2	sodium/potassium transporting ATPase interacting 2	154215	ENSG00000188580	MGI:1923447	Na+/K+ transporting ATPase interacting
HGNC:26829	NKAIN3	sodium/potassium transporting ATPase interacting 3	286183	ENSG00000185942	MGI:2444830	Na+/K+ transporting ATPase interacting
HGNC:16191	NKAIN4	sodium/potassium transporting ATPase interacting 4	128414	ENSG00000101198	MGI:1915372	Na+/K+ transporting ATPase interacting
HGNC:29873	NKAP	NFKB activating protein	79576	ENSG00000101882	MGI:1914300	
HGNC:25569	NKAPD1	NKAP domain containing 1	55216	ENSG00000150776	MGI:2143205	
HGNC:21584	NKAPL	NFKB activating protein like	222698	ENSG00000189134	MGI:1913957	
HGNC:26706	NKAPP1	NFKB activating protein pseudogene 1	158801	ENSG00000233382		
HGNC:17045	NKD1	NKD inhibitor of WNT signaling pathway 1	85407	ENSG00000140807	MGI:2135954	EF-hand domain containing
HGNC:17046	NKD2	NKD inhibitor of WNT signaling pathway 2	85409	ENSG00000145506	MGI:1919543	EF-hand domain containing
HGNC:7830	NKG7	natural killer cell granule protein 7	4818	ENSG00000105374	MGI:1931250	
HGNC:51599	NKILA	NF-kappaB interacting lncRNA	105416157	ENSG00000278709		Long non-coding RNAs with non-systematic symbols
HGNC:17899	NKIRAS1	NFKB inhibitor interacting Ras like 1	28512	ENSG00000197885	MGI:1916971	RAS type GTPase family
HGNC:17898	NKIRAS2	NFKB inhibitor interacting Ras like 2	28511	ENSG00000168256	MGI:1919216	RAS type GTPase family
HGNC:24739	NKPD1	NTPase KAP family P-loop domain containing 1	284353	ENSG00000179846	MGI:1916797	
HGNC:19374	NKRF	NFKB repressing factor	55922	ENSG00000186416	MGI:1924536	G-patch domain containing
HGNC:7833	NKTR	natural killer cell triggering receptor	4820	ENSG00000114857	MGI:97346	Cyclophilin peptidylprolyl isomerases
HGNC:24975	NKX1-1	NK1 homeobox 1	54729	ENSG00000235608	MGI:109346	NKL subclass homeoboxes and pseudogenes
HGNC:31652	NKX1-2	NK1 homeobox 2	390010	ENSG00000229544	MGI:104806	NKL subclass homeoboxes and pseudogenes
HGNC:11825	NKX2-1	NK2 homeobox 1	7080	ENSG00000136352	MGI:108067	NKL subclass homeoboxes and pseudogenes
HGNC:40585	NKX2-1-AS1	NKX2-1 antisense RNA 1	100506237	ENSG00000253563		Antisense RNAs
HGNC:7835	NKX2-2	NK2 homeobox 2	4821	ENSG00000125820	MGI:97347	NKL subclass homeoboxes and pseudogenes
HGNC:37154	NKX2-2-AS1	NKX2-2 antisense RNA 1	NA	ENSG00000258197		Antisense RNAs
HGNC:7836	NKX2-3	NK2 homeobox 3	159296	ENSG00000119919	MGI:97348	NKL subclass homeoboxes and pseudogenes
HGNC:7837	NKX2-4	NK2 homeobox 4	644524	ENSG00000125816	MGI:97349	NKL subclass homeoboxes and pseudogenes
HGNC:2488	NKX2-5	NK2 homeobox 5	NA	ENSG00000183072	MGI:97350	NKL subclass homeoboxes and pseudogenes
HGNC:32940	NKX2-6	NK2 homeobox 6	137814	ENSG00000180053	MGI:97351	NKL subclass homeoboxes and pseudogenes
HGNC:16364	NKX2-8	NK2 homeobox 8	26257	ENSG00000136327	MGI:1270158	NKL subclass homeoboxes and pseudogenes
HGNC:7838	NKX3-1	NK3 homeobox 1	4824	ENSG00000167034	MGI:97352	NKL subclass homeoboxes and pseudogenes
HGNC:951	NKX3-2	NK3 homeobox 2	579	ENSG00000109705	MGI:108015	NKL subclass homeoboxes and pseudogenes
HGNC:7839	NKX6-1	NK6 homeobox 1	4825	ENSG00000163623	MGI:1206039	NKL subclass homeoboxes and pseudogenes
HGNC:19321	NKX6-2	NK6 homeobox 2	84504	ENSG00000148826	MGI:1352738	NKL subclass homeoboxes and pseudogenes
HGNC:26328	NKX6-3	NK6 homeobox 3	157848	ENSG00000165066	MGI:1921811	NKL subclass homeoboxes and pseudogenes
HGNC:19889	NLE1	notchless homolog 1	54475	ENSG00000073536	MGI:2429770	WD repeat domain containing
HGNC:14291	NLGN1	neuroligin 1	22871	ENSG00000169760	MGI:2179435	Neuroligins
HGNC:40676	NLGN1-AS1	NLGN1 antisense RNA 1	NA	ENSG00000228213		Antisense RNAs
HGNC:14290	NLGN2	neuroligin 2	57555	ENSG00000169992	MGI:2681835	Neuroligins
HGNC:14289	NLGN3	neuroligin 3	54413	ENSG00000196338	MGI:2444609	Neuroligins
HGNC:14287	NLGN4X	neuroligin 4 X-linked	57502	ENSG00000146938		Neuroligins
HGNC:15529	NLGN4Y	neuroligin 4 Y-linked	22829	ENSG00000165246		Neuroligins
HGNC:38793	NLGN4Y-AS1	NLGN4Y antisense RNA 1	100874056	ENSG00000228787		Antisense RNAs
HGNC:29858	NLK	nemo like kinase	51701	ENSG00000087095	MGI:1201387	
HGNC:16058	NLN	neurolysin	57486	ENSG00000123213	MGI:1923055	M3 metallopeptidases
HGNC:29889	NLRC3	NLR family CARD domain containing 3	197358	ENSG00000167984	MGI:2444070	NLR family
HGNC:16412	NLRC4	NLR family CARD domain containing 4	58484	ENSG00000091106	MGI:3036243	NLR family|Caspase recruitment domain containing
HGNC:29933	NLRC5	NLR family CARD domain containing 5	84166	ENSG00000140853	MGI:3612191	NLR family
HGNC:14374	NLRP1	NLR family pyrin domain containing 1	22861	ENSG00000091592	MGI:2684861	Caspase recruitment domain containing|NLR family|Pyrin domain containing
HGNC:22948	NLRP2	NLR family pyrin domain containing 2	55655	ENSG00000022556	MGI:3041206	NLR family|Pyrin domain containing
HGNC:29887	NLRP2B	NLR family pyrin domain containing 2B	286430	ENSG00000215174		NLR family|Pyrin domain containing
HGNC:16400	NLRP3	NLR family pyrin domain containing 3	114548	ENSG00000162711	MGI:2653833	NLR family|Pyrin domain containing
HGNC:29886	NLRP3P1	NLR family pyrin domain containing 3 pseudogene 1	347402	ENSG00000277883		Pyrin domain containing|NLR family
HGNC:22943	NLRP4	NLR family pyrin domain containing 4	147945	ENSG00000160505		NLR family|Pyrin domain containing
HGNC:21269	NLRP5	NLR family pyrin domain containing 5	126206	ENSG00000171487	MGI:1345193	NLR family|Pyrin domain containing|Subcortical maternal complex
HGNC:22944	NLRP6	NLR family pyrin domain containing 6	171389	ENSG00000174885	MGI:2141990	Pyrin domain containing|NLR family
HGNC:22947	NLRP7	NLR family pyrin domain containing 7	199713			Pyrin domain containing|NLR family
HGNC:22940	NLRP8	NLR family pyrin domain containing 8	126205			Pyrin domain containing|NLR family
HGNC:22941	NLRP9	NLR family pyrin domain containing 9	338321			NLR family|Pyrin domain containing
HGNC:29888	NLRP9P1	NLR family pyrin domain containing 9 pseudogene 1	347933	ENSG00000256581		Pyrin domain containing|NLR family
HGNC:21464	NLRP10	NLR family pyrin domain containing 10	338322		MGI:2444084	NLR family|Pyrin domain containing
HGNC:22945	NLRP11	NLR family pyrin domain containing 11	204801	ENSG00000179873		NLR family|Pyrin domain containing
HGNC:22938	NLRP12	NLR family pyrin domain containing 12	91662	ENSG00000142405	MGI:2676630	Pyrin domain containing|NLR family
HGNC:22937	NLRP13	NLR family pyrin domain containing 13	126204	ENSG00000173572		NLR family|Pyrin domain containing
HGNC:22939	NLRP14	NLR family pyrin domain containing 14	338323		MGI:1924108	NLR family|Pyrin domain containing
HGNC:29890	NLRX1	NLR family member X1	79671	ENSG00000160703	MGI:2429611	NLR family
HGNC:7842	NMB	neuromedin B	4828	ENSG00000197696	MGI:1915289	
HGNC:7843	NMBR	neuromedin B receptor	4829	ENSG00000135577	MGI:1100525	Bombesin receptors
HGNC:40406	NMBR-AS1	NMBR antisense RNA 1	NA	ENSG00000236822		Antisense RNAs
HGNC:24250	NMD3	NMD3 ribosome export adaptor	51068	ENSG00000169251	MGI:2140103	
HGNC:22672	NMD3P1	NMD3 ribosome export adaptor pseudogene 1	441238	ENSG00000226342		
HGNC:37820	NMD3P2	NMD3 ribosome export adaptor pseudogene 2	100286929	ENSG00000231504		
HGNC:7849	NME1	NME/NM23 nucleoside diphosphate kinase 1	4830	ENSG00000239672	MGI:97355	NME/NM23 family|SET complex
HGNC:33531	NME1-NME2	NME1-NME2 readthrough	654364	ENSG00000011052		
HGNC:39904	NME1P1	NME/NM23 nucleoside diphosphate kinase 1 pseudogene 1	NA	ENSG00000237175		
HGNC:7850	NME2	NME/NM23 nucleoside diphosphate kinase 2	4831	ENSG00000243678	MGI:97356	NME/NM23 family
HGNC:31358	NME2P1	NME2 pseudogene 1	283458	ENSG00000123009		
HGNC:54766	NME2P2	NME2 pseudogene 2	100289315	ENSG00000224443		
HGNC:54767	NME2P3	NME2 pseudogene 3	100288125	ENSG00000229338		
HGNC:7851	NME3	NME/NM23 nucleoside diphosphate kinase 3	4832	ENSG00000103024	MGI:1930182	NME/NM23 family
HGNC:7852	NME4	NME/NM23 nucleoside diphosphate kinase 4	4833	ENSG00000103202	MGI:1931148	NME/NM23 family
HGNC:7853	NME5	NME/NM23 family member 5	8382	ENSG00000112981	MGI:1922783	NME/NM23 family
HGNC:20567	NME6	NME/NM23 nucleoside diphosphate kinase 6	10201	ENSG00000172113	MGI:1861676	NME/NM23 family
HGNC:20461	NME7	NME/NM23 family member 7	29922	ENSG00000143156	MGI:2449121	NME/NM23 family|Cilia and flagella associated
HGNC:16473	NME8	NME/NM23 family member 8	51314	ENSG00000086288	MGI:1920662	Thioredoxin domain containing |NME/NM23 family
HGNC:21343	NME9	NME/NM23 family member 9	347736	ENSG00000181322	MGI:4359686	Thioredoxin domain containing |NME/NM23 family
HGNC:7854	NMI	N-myc and STAT interactor	9111	ENSG00000123609	MGI:1928368	
HGNC:17877	NMNAT1	nicotinamide nucleotide adenylyltransferase 1	64802	ENSG00000173614	MGI:1913704	MicroRNA protein coding host genes
HGNC:20024	NMNAT1P1	NMNAT1 pseudogene 1	326607	ENSG00000259167		
HGNC:49164	NMNAT1P2	NMNAT1 pseudogene 2	100129160	ENSG00000225719		
HGNC:49165	NMNAT1P3	NMNAT1 pseudogene 3	391603	ENSG00000238077		
HGNC:49166	NMNAT1P4	NMNAT1 pseudogene 4	100132841	ENSG00000248745		
HGNC:49167	NMNAT1P5	NMNAT1 pseudogene 5	100129256	ENSG00000259573		
HGNC:16789	NMNAT2	nicotinamide nucleotide adenylyltransferase 2	23057	ENSG00000157064	MGI:2444155	
HGNC:20989	NMNAT3	nicotinamide nucleotide adenylyltransferase 3	349565	ENSG00000163864	MGI:1921330	
HGNC:24987	NMRAL1	NmrA like redox sensor 1	57407	ENSG00000153406	MGI:1915074	Short chain dehydrogenase/reductase superfamily
HGNC:52332	NMRAL2P	"NmrA like redox sensor 2, pseudogene"	344887	ENSG00000171658		
HGNC:26057	NMRK1	nicotinamide riboside kinase 1	54981	ENSG00000106733	MGI:2147434	
HGNC:17871	NMRK2	nicotinamide riboside kinase 2	27231	ENSG00000077009	MGI:1916814	
HGNC:32203	NMS	neuromedin S	129521	ENSG00000204640	MGI:3583618	Neuropeptides
HGNC:7857	NMT1	N-myristoyltransferase 1	4836	ENSG00000136448	MGI:102579	
HGNC:7858	NMT2	N-myristoyltransferase 2	9397	ENSG00000152465	MGI:1202298	
HGNC:34892	NMTRL-TAA1-1	nuclear-encoded mitochondrial tRNA-Leu (TAA) 1-1	100189325			Nuclear-encoded mitochondrial transfer RNAs
HGNC:35097	NMTRL-TAA2-1	nuclear-encoded mitochondrial tRNA-Leu (TAA) 2-1	100189522			Nuclear-encoded mitochondrial transfer RNAs
HGNC:35095	NMTRL-TAA3-1	nuclear-encoded mitochondrial tRNA-Leu (TAA) 3-1	100189520			Nuclear-encoded mitochondrial transfer RNAs
HGNC:34945	NMTRL-TAA4-1	nuclear-encoded mitochondrial tRNA-Leu (TAA) 4-1	100189377			Nuclear-encoded mitochondrial transfer RNAs
HGNC:35038	NMTRL-TAA5-1	nuclear-encoded mitochondrial tRNA-Leu (TAA) 5-1	100189466			Nuclear-encoded mitochondrial transfer RNAs
HGNC:35027	NMTRL-TAA6-1	nuclear-encoded mitochondrial tRNA-Leu (TAA) 6-1	100189456			Nuclear-encoded mitochondrial transfer RNAs
HGNC:35035	NMTRP-TGG1-1	nuclear-encoded mitochondrial tRNA-Pro (TGG) 1-1	100189463			Nuclear-encoded mitochondrial transfer RNAs
HGNC:35033	NMTRQ-CTG1-1	nuclear-encoded mitochondrial tRNA-Gln (CTG) 1-1	100189461			Nuclear-encoded mitochondrial transfer RNAs
HGNC:35048	NMTRQ-TTG1-1	nuclear-encoded mitochondrial tRNA-Gln (TTG) 1-1	100189475			Nuclear-encoded mitochondrial transfer RNAs
HGNC:35091	NMTRQ-TTG2-1	nuclear-encoded mitochondrial tRNA-Gln (TTG) 2-1	100189516			Nuclear-encoded mitochondrial transfer RNAs
HGNC:34778	NMTRQ-TTG3-1	nuclear-encoded mitochondrial tRNA-Gln (TTG) 3-1	100189215			Nuclear-encoded mitochondrial transfer RNAs
HGNC:35062	NMTRQ-TTG4-1	nuclear-encoded mitochondrial tRNA-Gln (TTG) 4-1	100189489			Nuclear-encoded mitochondrial transfer RNAs
HGNC:34965	NMTRQ-TTG5-1	nuclear-encoded mitochondrial tRNA-Gln (TTG) 5-1	100189397			Nuclear-encoded mitochondrial transfer RNAs
HGNC:35085	NMTRQ-TTG6-1	nuclear-encoded mitochondrial tRNA-Gln (TTG) 6-1	100189510			Nuclear-encoded mitochondrial transfer RNAs
HGNC:35015	NMTRQ-TTG7-1	nuclear-encoded mitochondrial tRNA-Gln (TTG) 7-1	100189445			Nuclear-encoded mitochondrial transfer RNAs
HGNC:35018	NMTRQ-TTG8-1	nuclear-encoded mitochondrial tRNA-Gln (TTG) 8-1	100189448			Nuclear-encoded mitochondrial transfer RNAs
HGNC:35022	NMTRQ-TTG9-1	nuclear-encoded mitochondrial tRNA-Gln (TTG) 9-1	100189451			Nuclear-encoded mitochondrial transfer RNAs
HGNC:35099	NMTRQ-TTG10-1	nuclear-encoded mitochondrial tRNA-Gln (TTG) 10-1	100189524			Nuclear-encoded mitochondrial transfer RNAs
HGNC:35076	NMTRQ-TTG11-1	nuclear-encoded mitochondrial tRNA-Gln (TTG) 11-1	100189501			Nuclear-encoded mitochondrial transfer RNAs
HGNC:35051	NMTRQ-TTG12-1	nuclear-encoded mitochondrial tRNA-Gln (TTG) 12-1	100189478	ENSG00000242752		Nuclear-encoded mitochondrial transfer RNAs
HGNC:35112	NMTRQ-TTG13-1	nuclear-encoded mitochondrial tRNA-Gln (TTG) 13-1	100189535			Nuclear-encoded mitochondrial transfer RNAs
HGNC:34617	NMTRQ-TTG14-1	nuclear-encoded mitochondrial tRNA-Gln (TTG) 14-1	100189058			Nuclear-encoded mitochondrial transfer RNAs
HGNC:35117	NMTRQ-TTG15-1	nuclear-encoded mitochondrial tRNA-Gln (TTG) 15-1	100189540			Nuclear-encoded mitochondrial transfer RNAs
HGNC:34614	NMTRS-TGA1-1	nuclear-encoded mitochondrial tRNA-Ser (TGA) 1-1	100189055			Nuclear-encoded mitochondrial transfer RNAs
HGNC:35100	NMTRS-TGA2-1	nuclear-encoded mitochondrial tRNA-Ser (TGA) 2-1	100189525			Nuclear-encoded mitochondrial transfer RNAs
HGNC:35087	NMTRS-TGA3-1	nuclear-encoded mitochondrial tRNA-Ser (TGA) 3-1	100189512	ENSG00000241225		Nuclear-encoded mitochondrial transfer RNAs
HGNC:35088	NMTRV-TAC1-1	nuclear-encoded mitochondrial tRNA-Val (TAC) 1-1	100189513			Nuclear-encoded mitochondrial transfer RNAs
HGNC:7859	NMU	neuromedin U	10874	ENSG00000109255	MGI:1860476	Neuropeptides
HGNC:4518	NMUR1	neuromedin U receptor 1	10316	ENSG00000171596	MGI:1341898	Neuromedin U receptors
HGNC:16454	NMUR2	neuromedin U receptor 2	56923	ENSG00000132911	MGI:2441765	Neuromedin U receptors
HGNC:7860	NNAT	neuronatin	4826	ENSG00000053438	MGI:104716	
HGNC:7861	NNMT	nicotinamide N-methyltransferase	4837	ENSG00000166741	MGI:1099443	Seven-beta-strand methyltransferase motif containing
HGNC:7863	NNT	nicotinamide nucleotide transhydrogenase	23530	ENSG00000112992	MGI:109279	
HGNC:49005	NNT-AS1	NNT antisense RNA 1	100652772	ENSG00000248092		Antisense RNAs
HGNC:28473	NOA1	nitric oxide associated 1	84273	ENSG00000084092	MGI:1914306	
HGNC:29540	NOB1	NIN1 (RPN12) binding protein 1 homolog	28987	ENSG00000141101	MGI:1914869	Endoribonucleases
HGNC:22448	NOBOX	NOBOX oogenesis homeobox	135935	ENSG00000106410	MGI:108011	PRD class homeoboxes and pseudogenes
HGNC:24517	NOC2L	NOC2 like nucleolar associated transcriptional repressor	26155	ENSG00000188976	MGI:1931051	Protein phosphatase 1 regulatory subunits|Armadillo-like helical domain containing
HGNC:52285	NOC2LP1	NOC2 like nucleolar associated transcriptional repressor pseudogene 1	643276	ENSG00000213225		
HGNC:52286	NOC2LP2	NOC2 like nucleolar associated transcriptional repressor pseudogene 2	401010	ENSG00000217950		
HGNC:24034	NOC3L	NOC3 like DNA replication regulator	64318	ENSG00000173145	MGI:1932610	Armadillo-like helical domain containing
HGNC:28461	NOC4L	nucleolar complex associated 4 homolog	79050	ENSG00000184967	MGI:2140843	Armadillo-like helical domain containing
HGNC:14254	NOCT	nocturnin	25819	ENSG00000151014	MGI:109382	
HGNC:16390	NOD1	nucleotide binding oligomerization domain containing 1	10392	ENSG00000106100	MGI:1341839	Caspase recruitment domain containing|NLR family
HGNC:5331	NOD2	nucleotide binding oligomerization domain containing 2	64127	ENSG00000167207	MGI:2429397	Caspase recruitment domain containing|NLR family
HGNC:7865	NODAL	nodal growth differentiation factor	4838	ENSG00000156574	MGI:97359	Transforming growth factor beta superfamily
HGNC:7866	NOG	noggin	9241	ENSG00000183691	MGI:104327	
HGNC:7869	NOL3	nucleolar protein 3	8996	ENSG00000140939	MGI:1925938	Caspase recruitment domain containing
HGNC:7870	NOL4	nucleolar protein 4	8715	ENSG00000101746	MGI:2441684	
HGNC:16106	NOL4L	nucleolar protein 4 like	140688	ENSG00000197183	MGI:1918765	
HGNC:44310	NOL4L-DT	NOL4L divergent transcript	149950	ENSG00000204393		Divergent transcripts
HGNC:19910	NOL6	nucleolar protein 6	65083	ENSG00000165271	MGI:2140151	UTPc subcomplex|MicroRNA protein coding host genes
HGNC:21040	NOL7	nucleolar protein 7	51406	ENSG00000225921	MGI:1917328	
HGNC:23387	NOL8	nucleolar protein 8	55035	ENSG00000198000	MGI:1918180	RNA binding motif containing
HGNC:49557	NOL8P1	nucleolar protein 8 pseudogene 1	402191	ENSG00000248327		
HGNC:26265	NOL9	nucleolar protein 9	79707	ENSG00000162408	MGI:1921285	5FMC ribosome biogenesis complex
HGNC:25862	NOL10	nucleolar protein 10	79954	ENSG00000115761	MGI:2684913	WD repeat domain containing
